Date,AAPL,AMZN,GOOGL,IBM,INTC,MSFT,MSI,NVDA,TSLA
2015-02-23,29.702579498291016,19.006999969482422,26.622718811035156,101.22169494628906,26.087438583374023,38.10469055175781,57.92251968383789,0.5318171381950378,13.822667121887207
2015-02-24,29.51722526550293,18.929500579833984,26.80434799194336,102.41468048095703,26.589725494384766,38.052913665771484,57.8381233215332,0.5374784469604492,13.607333183288574
2015-02-25,28.762372970581055,19.26849937438965,27.236284255981445,101.15961456298828,26.234272003173828,37.96659469604492,57.40768051147461,0.5333828926086426,13.583999633789062
2015-02-26,29.12639045715332,19.239999771118164,27.831439971923828,99.95414733886719,26.0024471282959,38.027015686035156,57.78748321533203,0.5348283052444458,13.812666893005371
2015-02-27,28.688676834106445,19.007999420166016,27.997644424438477,100.61901092529297,25.69334602355957,37.84575653076172,57.34017562866211,0.5314557552337646,13.555999755859375
2015-03-02,28.82937240600586,19.283000946044922,28.614194869995117,99.71184539794922,26.319272994995117,37.87165832519531,58.141937255859375,0.5444650053977966,13.155332565307617
2015-03-03,28.889671325683594,19.230499267578125,28.801799774169922,100.05360412597656,26.350175857543945,37.353816986083984,57.508968353271484,0.5343465209007263,13.303999900817871
2015-03-04,28.70654296875,19.13599967956543,28.77890968322754,99.05325317382812,26.365633010864258,37.1639404296875,57.086978912353516,0.5403692722320557,13.496000289916992
2015-03-05,28.230850219726562,19.39150047302246,28.93317413330078,100.14678192138672,26.064268112182617,37.20708465576172,57.33175277709961,0.5507286190986633,13.375332832336426
2015-03-06,28.273284912109375,19.004499435424805,28.508703231811523,98.48162078857422,25.646982192993164,36.559783935546875,56.394920349121094,0.5432605743408203,12.925333023071289
2015-03-09,28.393884658813477,18.92799949645996,28.568416595458984,99.89207458496094,25.28380584716797,36.982688903808594,56.18391799926758,0.5447061061859131,12.725333213806152
2015-03-10,27.806533813476562,18.475500106811523,27.85930633544922,98.05289459228516,24.495622634887695,36.27496337890625,55.13739776611328,0.5541014075279236,12.687999725341797
2015-03-11,27.29957389831543,18.318500518798828,27.65229606628418,97.42537689208984,24.982439041137695,36.2318229675293,55.40886306762695,0.5512104034423828,12.916000366210938
2015-03-12,27.79312515258789,18.711999893188477,27.92499351501465,98.15850830078125,23.800159454345703,35.40327835083008,55.11192321777344,0.5461513996124268,12.73799991607666
2015-03-13,27.60106658935547,18.52899932861328,27.518436431884766,95.85958099365234,23.90061378479004,35.7139778137207,54.97618865966797,0.546873927116394,12.578666687011719
2015-03-16,27.904800415039062,18.667499542236328,27.948381423950195,97.59935760498047,23.823347091674805,35.86933517456055,55.875484466552734,0.5533786416053772,13.046667098999023
2015-03-17,28.37154769897461,18.59600067138672,27.747838973999023,97.5247802734375,23.637889862060547,35.99016189575195,55.417362213134766,0.5601241588592529,12.982000350952148
2015-03-18,28.690906524658203,18.756999969482422,28.173307418823242,99.29557037353516,23.869705200195312,36.68061828613281,56.54570007324219,0.5509697198867798,13.380666732788086
2015-03-19,28.47427749633789,18.66200065612793,28.04939842224121,99.29557037353516,23.753793716430664,36.4993782043457,56.28273010253906,0.5594017505645752,13.043333053588867
2015-03-20,28.116958618164062,18.92449951171875,28.11309242248535,101.20304107666016,24.194252014160156,37.00859069824219,56.69843673706055,0.565424382686615,13.20533275604248
2015-03-23,28.409513473510742,18.75550079345703,28.13399314880371,102.29039001464844,24.109254837036133,36.99132537841797,56.43541717529297,0.5471150279045105,13.308667182922363
2015-03-24,28.293380737304688,18.704500198364258,28.739599227905273,101.27764892578125,23.792436599731445,37.02585220336914,56.18938446044922,0.5396467447280884,13.447999954223633
2015-03-25,27.554162979125977,18.54800033569336,28.215105056762695,98.91654968261719,23.096975326538086,35.783016204833984,55.44279861450195,0.50688236951828,12.953332901000977
2015-03-26,27.746227264404297,18.36750030517578,28.04790496826172,99.78020477294922,23.243793487548828,35.5672492980957,55.50218963623047,0.5051959156990051,12.694000244140625
2015-03-27,27.525136947631836,18.527999877929688,27.74485206604004,99.66216278076172,24.727439880371094,35.36012649536133,55.46823501586914,0.5150733590126038,12.333333015441895
2015-03-30,28.2219181060791,18.72949981689453,27.923500061035156,101.07257843017578,24.310163497924805,35.35149002075195,56.32513427734375,0.5172415971755981,12.704667091369629
2015-03-31,27.78865623474121,18.604999542236328,27.6030330657959,99.72428894042969,24.163349151611328,35.092567443847656,56.56267547607422,0.5042324066162109,12.584667205810547
2015-04-01,27.74846839904785,18.51300048828125,27.34377098083496,98.90412902832031,23.80788803100586,35.144351959228516,56.56267547607422,0.5061596632003784,12.505999565124512
2015-04-02,27.987424850463867,18.612499237060547,26.936717987060547,99.6932144165039,23.80788803100586,34.773216247558594,53.033348083496094,0.5073642730712891,12.733332633972168
2015-04-06,28.44078254699707,18.851999282836914,27.06808853149414,100.6811294555664,23.985610961914062,35.860694885253906,52.15949630737305,0.5220599174499512,13.539999961853027
2015-04-07,28.14151954650879,18.720500946044922,27.113372802734375,100.6998291015625,24.155614852905273,35.84343719482422,52.5921745300293,0.5266374349594116,13.550000190734863
2015-04-08,28.049957275390625,19.059999465942383,27.311426162719727,100.56307983398438,24.194252014160156,35.74848556518555,52.95699691772461,0.5304920673370361,13.844667434692383
2015-04-09,28.264352798461914,19.177000045776367,27.270620346069336,100.86753845214844,24.14016342163086,35.800289154052734,52.87215805053711,0.542778491973877,14.005999565124512
2015-04-10,28.384946823120117,19.13249969482422,27.296497344970703,101.19064331054688,24.673351287841797,36.007415771484375,53.05031204223633,0.5483195185661316,14.0600004196167
2015-04-13,28.329111099243164,19.118000030517578,27.30147361755371,100.89238739013672,24.518800735473633,36.04195785522461,52.575218200683594,0.5432605743408203,13.985333442687988
2015-04-14,28.20628547668457,19.25550079345703,26.860580444335938,100.84268188476562,24.333345413208008,35.94700622558594,52.52430725097656,0.5386829972267151,13.830666542053223
2015-04-15,28.3134822845459,19.172500610351562,26.923282623291016,101.97975158691406,25.36880874633789,36.47348403930664,52.44794845581055,0.5451878905296326,13.85533332824707
2015-04-16,28.177249908447266,19.302000045776367,27.046689987182617,101.35840606689453,25.39971351623535,36.38716125488281,52.48189163208008,0.5418150424957275,13.779999732971191
2015-04-17,27.86012840270996,18.777999877929688,26.51025390625,99.82991027832031,25.090621948242188,35.92111587524414,51.48078536987305,0.5348283052444458,13.78600025177002
2015-04-20,28.496612548828125,19.475500106811523,27.09695053100586,103.2410659790039,25.29153060913086,37.03447723388672,51.88801574707031,0.5321782827377319,13.684666633605957
2015-04-21,28.34251594543457,19.55900001525879,27.01683235168457,102.06053161621094,25.059709548950195,36.801456451416016,52.117088317871094,0.5314557552337646,13.96066665649414
2015-04-22,28.724407196044922,19.489999771118164,27.328344345092773,102.74394226074219,25.26835060119629,37.10353088378906,52.25283432006836,0.5374784469604492,14.629332542419434
2015-04-23,28.95890235900879,19.499500274658203,27.740375518798828,105.776123046875,24.99789810180664,37.40559768676758,51.61652755737305,0.5353102087974548,14.573332786560059
2015-04-24,29.095123291015625,22.2549991607666,28.546520233154297,105.49027252197266,24.789260864257812,41.3153076171875,51.38747024536133,0.5307329297065735,14.562000274658203
2015-04-27,29.624418258666992,21.92799949645996,28.171314239501953,106.08057403564453,25.113801956176758,41.453407287597656,51.73530197143555,0.5348283052444458,15.436667442321777
2015-04-28,29.157663345336914,21.465499877929688,28.084232330322266,108.06262969970703,25.515628814697266,42.428680419921875,51.4892578125,0.5374784469604492,15.36533260345459
2015-04-29,28.7288761138916,21.4685001373291,27.935937881469727,108.36085510253906,25.415178298950195,42.34238052368164,50.683292388916016,0.5333828926086426,15.49666690826416
2015-04-30,27.949462890625,21.089000701904297,27.307941436767578,106.4284896850586,25.152437210083008,41.97988510131836,50.69176483154297,0.5348283052444458,15.069999694824219
2015-05-01,28.7981014251709,21.14349937438965,27.4268741607666,107.90727996826172,25.824716567993164,41.99715042114258,51.14142608642578,0.5480788350105286,15.0686674118042
2015-05-04,28.74226951599121,21.152000427246094,27.510475158691406,108.0936508178711,25.832443237304688,41.63465118408203,51.48078536987305,0.5447061061859131,15.36733341217041
2015-05-05,28.094623565673828,21.059499740600586,27.02280616760254,107.54070281982422,25.404376983642578,41.08229064941406,49.707637786865234,0.5307329297065735,15.529999732971191
2015-05-06,27.918195724487305,20.954999923706055,26.626699447631836,106.4576416015625,25.077472686767578,39.943031311035156,49.8433723449707,0.5324192643165588,15.362000465393066
2015-05-07,28.090877532958984,21.3439998626709,26.97304344177246,107.0461196899414,25.093040466308594,40.30552673339844,50.912353515625,0.5418150424957275,15.786666870117188
2015-05-08,28.620128631591797,21.684499740600586,27.3169002532959,108.10411071777344,25.528900146484375,41.21175765991211,51.40442657470703,0.5018232464790344,15.77400016784668
2015-05-11,28.328588485717773,21.642499923706055,27.15915298461914,107.12750244140625,25.443283081054688,40.8837890625,50.73419952392578,0.49700501561164856,15.965999603271484
2015-05-12,28.22767448425293,21.551000595092773,26.808330535888672,106.77064514160156,25.10082244873047,40.86652374267578,50.411800384521484,0.5018232464790344,16.31599998474121
2015-05-13,28.259065628051758,21.3435001373291,26.846149444580078,107.85369110107422,25.404376983642578,41.108177185058594,50.267574310302734,0.5047142505645752,16.211999893188477
2015-05-14,28.918394088745117,21.61400032043457,27.32933807373047,108.96180725097656,25.66122055053711,42.04893493652344,50.7257080078125,0.5129051804542542,16.273332595825195
2015-05-15,28.87802505493164,21.299999237060547,27.19448471069336,108.46720886230469,25.676780700683594,41.68644714355469,50.309993743896484,0.5131463408470154,16.589332580566406
2015-05-18,29.19648551940918,21.261999130249023,27.203441619873047,108.34199523925781,26.003671646118164,41.43614196777344,51.005680084228516,0.5124234557151794,16.583332061767578
2015-05-19,29.169570922851562,21.085500717163086,27.33332061767578,108.60498046875,25.80131721496582,41.331912994384766,50.73419952392578,0.5092286467552185,16.47599983215332
2015-05-20,29.167322158813477,21.19300079345703,27.494050979614258,108.78022003173828,25.9725399017334,41.331912994384766,50.73419952392578,0.5092286467552185,16.290000915527344
2015-05-21,29.465587615966797,21.581499099731445,27.708026885986328,108.51731872558594,26.112642288208008,41.19291305541992,50.7257080078125,0.505598247051239,16.374666213989258
2015-05-22,29.72348976135254,21.381500244140625,27.594074249267578,107.81611633300781,26.034807205200195,40.7412109375,50.61542510986328,0.5048722624778748,16.51533317565918
2015-05-26,29.068645477294922,21.273500442504883,27.229320526123047,106.5077133178711,25.76239776611328,40.47190856933594,50.14878845214844,0.5017256140708923,16.497333526611328
2015-05-27,29.611358642578125,21.570999145507812,27.580636978149414,107.67840576171875,26.2371768951416,41.35797882080078,50.106380462646484,0.5285911560058594,16.495332717895508
2015-05-28,29.553049087524414,21.328500747680664,27.577152252197266,107.49687957763672,26.47066879272461,41.21898651123047,50.589962005615234,0.5358518362045288,16.76333236694336
2015-05-29,29.216657638549805,21.46150016784668,27.13626480102539,106.20721435546875,26.82090950012207,40.706459045410156,50.055477142333984,0.5356099009513855,16.719999313354492
2015-06-01,29.274967193603516,21.54599952697754,27.3298397064209,106.5390396118164,26.39283561706543,41.02787780761719,50.6069450378418,0.5416605472564697,16.6299991607666
2015-06-02,29.144899368286133,21.54949951171875,27.56570816040039,106.20721435546875,25.89471435546875,40.758567810058594,50.2166748046875,0.5310110449790955,16.55666732788086
2015-06-03,29.180784225463867,21.829500198364258,27.63239097595215,106.37625122070312,25.474416732788086,40.69777297973633,50.46270751953125,0.5252026915550232,16.599332809448242
2015-06-04,29.010347366333008,21.538999557495117,27.4532470703125,105.41217803955078,25.14752769470215,40.27212142944336,49.885799407958984,0.5346416234970093,16.39466667175293
2015-06-05,28.851119995117188,21.34749984741211,27.345760345458984,104.79864501953125,24.781713485717773,40.080989837646484,49.72459411621094,0.5387563109397888,16.609333038330078
2015-06-08,28.660493850708008,21.174999237060547,27.044702529907227,103.50898742675781,24.36141586303711,39.724857330322266,49.274959564208984,0.5264125466346741,17.086000442504883
2015-06-09,28.575281143188477,21.27400016784668,26.979013442993164,103.72186279296875,24.322505950927734,39.655357360839844,49.12224197387695,0.5290752053260803,17.066667556762695
2015-06-10,28.902698516845703,21.53849983215332,27.498531341552734,105.7502212524414,24.766151428222656,40.489288330078125,49.62279510498047,0.519635796546936,16.713333129882812
2015-06-11,28.837663650512695,21.648500442504883,27.37114143371582,105.66256713867188,24.789499282836914,40.34161376953125,49.96413803100586,0.5252026915550232,16.76066780090332
2015-06-12,28.519214630126953,21.496000289916992,27.24325180053711,104.54193878173828,24.37698745727539,39.93333053588867,49.19611358642578,0.5109228491783142,16.71266746520996
2015-06-15,28.46314811706543,21.183500289916992,27.020814895629883,104.08496856689453,24.431468963623047,39.5076789855957,49.45212173461914,0.5099547505378723,16.691999435424805
2015-06-16,28.61564064025879,21.363000869750977,27.113868713378906,104.44804382324219,24.626054763793945,39.81172180175781,49.64839172363281,0.5162473917007446,16.874666213989258
2015-06-17,28.54836654663086,21.390499114990234,27.1999568939209,104.65462493896484,24.867332458496094,39.93333053588867,49.46919250488281,0.5222980976104736,17.360666275024414
2015-06-18,28.678434371948242,21.969499588012695,27.676677703857422,105.33074188232422,25.202011108398438,40.5848388671875,49.82760238647461,0.5310110449790955,17.459333419799805
2015-06-19,28.391380310058594,21.746000289916992,27.743358612060547,104.54193878173828,24.960721969604492,40.04625701904297,49.53745651245117,0.5293170213699341,17.500667572021484
2015-06-22,28.61788558959961,21.81450080871582,27.850845336914062,105.0052261352539,25.10861587524414,40.1591911315918,50.53588104248047,0.5271388292312622,17.319332122802734
2015-06-23,28.487817764282227,22.29949951171875,28.035463333129883,105.56243133544922,24.976293563842773,39.88121795654297,50.45055389404297,0.5135850310325623,17.844667434692383
2015-06-24,28.73001480102539,22.04199981689453,27.795610427856445,104.52943420410156,24.836198806762695,39.64665985107422,49.74226379394531,0.5085024237632751,17.67799949645996
2015-06-25,28.59322166442871,22.0049991607666,27.76475715637207,103.97229766845703,24.898460388183594,39.655357360839844,49.79344940185547,0.5123751163482666,17.91933250427246
2015-06-26,28.425018310546875,21.905000686645508,27.521421432495117,103.58415222167969,24.143491744995117,39.31657028198242,49.81906509399414,0.5019679069519043,17.805999755859375
2015-06-29,27.927160263061523,21.493000030517578,26.93372917175293,102.02529907226562,23.653156280517578,38.543434143066406,48.76089096069336,0.4869620203971863,17.468000411987305
2015-06-30,28.128997802734375,21.704500198364258,26.87352180480957,101.83124542236328,23.676498413085938,38.35234451293945,48.93157196044922,0.48671990633010864,17.884000778198242
2015-07-01,28.391380310058594,21.86949920654297,27.03574562072754,102.97687530517578,23.489704132080078,38.61294174194336,49.15345001220703,0.49373874068260193,17.94333267211914
2015-07-02,28.355497360229492,21.885499954223633,27.236783981323242,103.35249328613281,23.78546142578125,38.56949996948242,49.076629638671875,0.4942227900028229,18.667999267578125
2015-07-06,28.256824493408203,21.802000045776367,27.15119171142578,103.12710571289062,23.380739212036133,38.56081771850586,48.82917404174805,0.48817211389541626,18.648000717163086
2015-07-07,28.18730354309082,21.836000442504883,27.370641708374023,103.29618072509766,23.271778106689453,38.482643127441406,49.05957794189453,0.4789750874042511,17.858667373657227
2015-07-08,27.48761749267578,21.485000610351562,26.95612335205078,102.14424133300781,22.96044921875,38.43050765991211,48.46222686767578,0.4755866527557373,16.997333526611328
2015-07-09,26.926958084106445,21.719499588012695,27.102922439575195,102.57621002197266,22.516801834106445,38.67374038696289,48.5902214050293,0.469777911901474,17.19466781616211
2015-07-10,27.646839141845703,22.175500869750977,27.673192977905273,104.51690673828125,22.703601837158203,38.75191879272461,49.05104446411133,0.47800689935684204,17.27666664123535
2015-07-13,28.180574417114258,22.778499603271484,28.45047950744629,106.0381851196289,23.13945770263672,39.55979919433594,49.86173629760742,0.48115336894989014,17.477333068847656
2015-07-14,28.16936683654785,23.278499603271484,29.070016860961914,105.55610656738281,23.07719612121582,39.629295349121094,50.00680160522461,0.48139527440071106,17.709999084472656
2015-07-15,28.440725326538086,23.059499740600586,29.059070587158203,105.50607299804688,23.108325958251953,39.75090408325195,50.254276275634766,0.47800689935684204,17.542667388916016
2015-07-16,28.819725036621094,23.77400016784668,29.945831298828125,107.0523910522461,23.271778106689453,40.532718658447266,50.59562301635742,0.4886561930179596,17.778667449951172
2015-07-17,29.068645477294922,24.15049934387207,34.814552307128906,107.99768829345703,22.937091827392578,40.49797058105469,50.22013854980469,0.4857518672943115,18.310667037963867
2015-07-20,29.61808204650879,24.405000686645508,34.4771614074707,108.44220733642578,22.649112701416016,40.758567810058594,50.68948745727539,0.4767967462539673,18.817333221435547
2015-07-21,29.322065353393555,24.399999618530273,34.60206985473633,102.08788299560547,22.353355407714844,41.07129669189453,50.83454895019531,0.4789750874042511,17.784666061401367
2015-07-22,28.081905364990234,24.41349983215332,34.58962631225586,100.38504791259766,22.267742156982422,39.55979919433594,50.646820068359375,0.469777911901474,17.857999801635742
2015-07-23,28.06845474243164,24.108999252319336,33.57597351074219,101.2490234375,22.259958267211914,40.05495071411133,50.22013854980469,0.4755866527557373,17.81333351135254
2015-07-24,27.920434951782227,26.47100067138672,32.58272171020508,100.00946807861328,21.839664459228516,39.90726089477539,50.77483367919922,0.470020055770874,17.694000244140625
2015-07-27,27.532466888427734,26.570499420166016,32.756893157958984,99.58374786376953,22.065378189086914,39.394737243652344,50.10067367553711,0.4673577845096588,16.867332458496094
2015-07-28,27.669261932373047,26.30150032043457,32.8260612487793,100.19725799560547,22.5401554107666,39.38606262207031,50.44200897216797,0.4775228798389435,17.654666900634766
2015-07-29,27.58179473876953,26.450000762939453,32.91413116455078,100.84838104248047,22.579072952270508,40.2113151550293,50.84309005737305,0.483331561088562,17.58799934387207
2015-07-30,27.442764282226562,26.83799934387207,33.06989288330078,100.76696014404297,22.50122833251953,40.723838806152344,51.08203887939453,0.48454174399375916,17.785999298095703
2015-07-31,27.202802658081055,26.8075008392334,32.71857452392578,101.4117431640625,22.53236961364746,40.567466735839844,51.33803939819336,0.48284751176834106,17.74333381652832
2015-08-03,26.561416625976562,26.75149917602539,33.07785415649414,99.35839080810547,22.610198974609375,40.66302490234375,50.996700286865234,0.4910765290260315,17.332666397094727
2015-08-04,25.709230422973633,26.594999313354492,32.90667724609375,98.66348266601562,22.67246437072754,41.29716873168945,51.38925552368164,0.4930126965045929,17.75200080871582
2015-08-05,25.879667282104492,26.850500106811523,33.50431823730469,98.85126495361328,22.852970123291016,41.331912994384766,54.64907455444336,0.49809518456459045,18.0086669921875
2015-08-06,25.935985565185547,26.472999572753906,33.34806442260742,98.67454528808594,22.766639709472656,40.49797058105469,54.44425582885742,0.4949488937854767,16.408666610717773
2015-08-07,26.023845672607422,26.131000518798828,33.06143569946289,97.91704559326172,22.66461944580078,40.60221862792969,54.777076721191406,0.5561822652816772,16.167333602905273
2015-08-10,26.96999740600586,26.200000762939453,32.999237060546875,98.94597625732422,23.261056900024414,41.114749908447266,54.60639953613281,0.5755444765090942,16.076000213623047
2015-08-11,25.566526412963867,26.37299919128418,34.35076904296875,98.16323852539062,22.73524284362793,40.315547943115234,54.06024932861328,0.5726402401924133,15.824666976928711
2015-08-12,25.960763931274414,26.295499801635742,34.40899658203125,98.57356262207031,23.119792938232422,40.60221862792969,55.126956939697266,0.5740923285484314,15.878000259399414
2015-08-13,25.94049644470215,26.482999801635742,34.16217041015625,97.88548278808594,22.65677261352539,40.59353256225586,54.90507507324219,0.5692517161369324,16.167333602905273
2015-08-14,26.122962951660156,26.576000213623047,34.30448913574219,98.31473541259766,22.77448844909668,40.82808303833008,55.45123291015625,0.5697357654571533,16.209999084472656
2015-08-17,26.39329719543457,26.76099967956543,34.54036331176758,98.6682357788086,22.821578979492188,41.106056213378906,55.698699951171875,0.5661054849624634,16.999332427978516
2015-08-18,26.24461555480957,26.750999450683594,34.272647857666016,98.47884368896484,22.688161849975586,41.333396911621094,56.1253776550293,0.5609530806541443,17.381332397460938
2015-08-19,25.908952713012695,26.645999908447266,34.53688049316406,97.17220306396484,22.25653076171875,40.75629425048828,55.766971588134766,0.5587654113769531,17.016666412353516
2015-08-20,25.377294540405273,25.788999557495117,33.81234359741211,96.36421203613281,21.60515594482422,39.925601959228516,54.521060943603516,0.5385925769805908,16.14533233642578
2015-08-21,23.825151443481445,24.723499298095703,32.04827880859375,93.959228515625,20.84391212463379,37.660884857177734,53.29222869873047,0.5218222737312317,15.38466739654541
2015-08-24,23.230424880981445,23.168500900268555,30.758445739746094,90.56319427490234,20.600637435913086,36.445438385009766,51.87566375732422,0.5033508539199829,14.591333389282227
2015-08-25,23.37009620666504,23.318500518798828,30.4777889251709,88.97879791259766,20.302412033081055,35.38740539550781,51.57698440551758,0.49289950728416443,14.66866683959961
2015-08-26,24.710479736328125,25.03849983215332,32.83004379272461,92.60205841064453,21.424657821655273,37.34608459472656,53.88104248046875,0.5300859808921814,14.989333152770996
2015-08-27,25.43811798095703,25.918500900268555,33.23908233642578,93.7635498046875,21.7542667388916,38.38664245605469,54.8624267578125,0.5500157475471497,16.19933319091797
2015-08-28,25.52147674560547,25.90049934387207,32.82755661010742,93.41004943847656,22.303617477416992,38.41286849975586,55.084285736083984,0.5524461269378662,16.565332412719727
2015-08-31,25.40207862854004,25.644500732421875,32.23687744140625,93.35323333740234,22.397794723510742,38.054359436035156,55.314697265625,0.5463699102401733,16.604000091552734
2015-09-01,24.266693115234375,24.82699966430664,31.328222274780273,90.06449890136719,21.832746505737305,36.56786346435547,54.4869384765625,0.5240095853805542,15.908666610717773
2015-09-02,25.307466506958008,25.52750015258789,32.09206771850586,91.56055450439453,22.444875717163086,37.914451599121094,55.22935485839844,0.5398077368736267,16.512666702270508
2015-09-03,24.863670349121094,25.236000061035156,31.70094108581543,92.6525650024414,22.821578979492188,38.03687286376953,55.56217575073242,0.5412657856941223,16.3713321685791
2015-09-04,24.615867614746094,24.950000762939453,31.298364639282227,90.7083511352539,22.382097244262695,37.2586555480957,56.5861930847168,0.5286275148391724,16.1286678314209
2015-09-08,25.300710678100586,25.87700080871582,32.04081344604492,92.93663024902344,23.15118408203125,38.37789535522461,59.40229415893555,0.5512310266494751,16.544666290283203
2015-09-09,24.81411361694336,25.844499588012695,32.01742935180664,91.56055450439453,22.9471378326416,37.660884857177734,58.28437042236328,0.54029381275177,16.5939998626709
